-1.3121009125772414,1.634655636017834,0.303,5.081e-08,36.47634042881886
-3.3022659615194696,2.8837791731684588,3500.0,1.759e-14,99.99314178292063
-3.449902203321601,2.5849415448258615,1690.0,3.52e-14,99.98579923164172
-1.8471188873493203,2.920081687195615,7.56,1.211e-11,96.69067666171487
-1.4786627394269654,2.521888745754179,0.242,4.118e-10,30.263911163987068
-3.0009258894395723,1.2708653808774264,1330.0,1.076e-10,123.34239331385523
-0.8854858567644639,1.8280084599814337,0.0197,1.511e-07,30.020303078316083
-3.9910683568338587,1.3737993326385323,66700.0,7.156e-13,100.03310115393631
-0.12879826630035884,1.674458904984943,0.00105,9.877e-06,32.07451225169798
-3.83718700532778,1.4843085795656272,28300.0,8.89e-13,100.08339914614426
-0.5844488350434252,2.611360702461191,0.00762,1.678e-08,31.31235003334523
-1.2662158311611318,1.7948144104192336,0.0147,3.042e-08,30.538055158491126
-0.875419538956494,1.5962007823531454,0.0627,4.514e-07,26.609998127510636
-1.5397174878398014,2.9044254226387576,1.84,5.359e-11,85.7675231282011
-1.515670349939592,1.892120530399516,0.223,6.198e-09,29.247997014660598
-1.7199206239581684,2.4827037196114867,0.577,1.623e-10,61.71789440383987
-0.7463402988773891,1.650540103355883,0.0216,6.403e-07,29.830012534219605
-0.7770629694704527,2.6725280125238386,0.023,5.217e-09,29.68601007676685
-1.6230967579657323,1.7430689137214324,0.000896,7.435e-09,32.092754716608326
-0.04685033984659004,2.0186652191877483,7.36e-05,3.016e-06,32.19117051253413
-2.7827737928135328,1.313194316688157,517.0,2.441e-10,124.72989241393618
-2.0938325132664373,2.355466453239698,1.65,5.201e-11,95.66691475629617
-1.1910628170446165,1.3493599229475992,0.548,3.174e-07,61.61453825399043
-3.072054249856596,2.3994353327003415,141.0,4.699e-13,99.83169975805355
-2.3080424147614638,2.2922473750791603,3.3,2.591e-11,99.73283072944233
-2.4166833814213398,1.8565672013348622,33.8,1.149e-10,123.75661756010308
-0.9240716787736196,2.3328876415119786,0.0099,1.261e-08,31.05779972907144
-1.4061221292731654,1.2183537401548945,1.57,2.095e-07,103.89601784254451
-0.36701198180091454,2.1668046790567477,0.000329,3.508e-07,32.16057008997317
-2.6126958659933894,1.169285281760803,278.0,1.002e-09,124.82799783441263
-0.6434184094108195,2.193403927262924,0.00224,8.697e-08,31.93353190567725
-1.6427869016712489,1.063274628500018,4.76,1.375e-07,119.19008544083789
-2.53114723084109,1.8193305232080537,19.7,8.035e-11,122.83049037718145
-1.0760204811444805,1.1015598467877998,0.403,1.588e-06,47.09906476701924
-3.409312382971412,2.824408472827647,4240.0,1.411e-14,99.99433897336012
-0.26643678402479587,2.570853750818408,0.00169,8.74e-08,31.998514364163608
-2.8631958578164096,1.1231690434704633,807.0,3.856e-10,123.94461301479076
-3.652135571431656,2.4225879815919553,1890.0,2.922e-14,99.98730629983763
-2.237267408627443,2.2590240143115135,2.19,4.18e-11,100.87801475583254
-1.3275439433850065,1.0209120390026563,1.26,7.028e-07,97.7008236118729
-2.506432583875287,1.3337004890544542,158.0,7.96e-10,124.82920293946906
-0.5309083243912838,1.2408643145947325,0.0343,1.069e-05,28.65076953055264
-2.475977039415551,1.5741850566438973,72.6,3.136e-10,124.61422702064614
-1.9317513100623058,2.261940179327918,0.585,1.684e-10,63.89857592232356
-3.106373029118232,2.9441958482308,1980.0,3.283e-14,99.987875237811
-2.9353283892161994,2.873171495527437,691.0,1.001e-13,99.96524380007523
-2.7580896759558042,2.6223545331994162,103.0,7.169e-13,99.76765789437134
-3.9379719417367527,1.9730236285434324,1550.0,6.132e-14,99.98475921071943
-2.8011181789638653,1.5516850041678978,323.0,7.762e-11,124.08143492933694
-2.24360635320037,1.8753227335050258,12.5,2.342e-10,122.82798427486648
-3.7310943795550067,2.5547694416094715,4880.0,1.107e-14,99.99508197263908
-0.6982198543438187,2.2132184601225666,0.00306,6.171e-08,31.837155394673122
-2.890305930557366,1.5003679989326124,578.0,6.478e-11,123.63682370602372
-1.9128093439433616,2.311005202556724,0.63,1.468e-10,67.0647939507107
-1.2263480741942474,1.619154571996229,0.242,8.088e-08,30.756407705494922
-0.34574629743066065,1.7278773464496566,0.000616,2.856e-06,32.12625620683849
-2.3651855663289725,2.1117641814589723,2.18,4.55e-11,105.50510420856317
-3.6313975142514265,1.2294403863148387,17800.0,7.075e-12,101.08442788685953
-2.041545912263457,2.739754669326637,7.84,1.133e-11,97.0127512640464
-0.46338664741774505,2.841728146924873,0.0125,1.016e-08,30.770130170821524
-1.1545057143440318,1.9424557141256038,0.00919,2.6e-08,31.136823658563053
-2.6929733420287443,2.471550513282846,38.1,1.934e-12,99.39150518720555
-1.3719939418413243,1.695906253601986,0.0697,2.925e-08,26.235039048086694
-0.6201750435124564,2.2326994650989493,0.00236,8.085e-08,31.919388155609386
-3.2535576266094015,1.9020428531549014,127.0,1.981e-12,100.10798119024147
-0.2067834105190136,1.5246081077556217,0.0049,1.353e-05,31.6232098836228
-1.0234186868807096,1.4163228465257771,0.238,5.105e-07,30.42541416356439
-1.0939489707757564,1.3802295786752035,0.344,4.33e-07,40.76196215418744
-2.985743703317516,1.4446443097493813,1000.0,5.353e-11,122.81128987467194
-3.1544143358500683,2.3770082046751098,182.0,3.564e-13,99.86935651037626
-0.2940462292235573,2.772730163508787,0.00447,3.044e-08,31.67265875565747
-3.852450953527146,2.794665912047641,24300.0,2.103e-15,99.99901232441292
-1.7887341522746287,1.9981765461054881,0.15,1.087e-09,25.39597817761963
-3.595164849938442,2.9898942907097563,19500.0,2.802e-15,99.99876918892801
-1.5755504563391889,2.8009162351741868,1.35,7.313e-11,82.83708170521545
-0.5123284559225625,2.083255450750988,0.0005,2.632e-07,32.14011589322051
-3.5074173430141116,1.188936525241593,11000.0,1.494e-11,102.12509315523998
-2.341777405785911,1.4315601349114968,67.9,1.101e-09,124.63664897774724
-2.120898419342402,1.7681449421371016,0.000114,6.704e-10,32.1738910593516
-3.709988747730239,2.501294495372032,3480.0,1.56e-14,99.99310385869946
-3.777452744790607,2.7114540858053653,12200.0,4.354e-15,99.99803272304344
-2.162431354702865,1.2958089753243158,38.1,4.586e-09,124.3566108378842
-3.1691482221350094,1.1458697451220439,2830.0,8.546e-11,115.01220153155425
-0.8011939731081892,2.9761583790766433,0.0988,1.156e-09,24.7295272567379
-3.905570846586089,2.412767998655896,5310.0,9.516e-15,99.99548067043065
-3.2294668206221777,2.0781581773417126,95.3,9.912e-13,99.7954183767672
-3.35786802646623,1.0104632668280136,6450.0,6.388e-11,100.81515803738652
-0.4397611853819203,2.15793126748094,0.000526,2.613e-07,32.1370081999256
-2.595486179111928,1.0988202172049166,267.0,1.469e-09,124.78255520490829
-0.0924031671399459,1.9271337744874897,8.15e-05,3.711e-06,32.19022308171166
-1.982519687550635,2.454348328252113,1.59,5.517e-11,92.89434494003697
-2.6573205019251045,2.1253904456490744,8.03,1.114e-11,101.07535026814679
-3.397111144825015,1.7039832526434275,9.01,2.512e-12,97.83915454699081
-0.19941468524385186,2.025342732614857,0.00015,1.449e-06,32.18201043683483
-1.75553002362515,2.6513572990919,1.49,6.349e-11,87.54772127450947
-1.814952971137875,2.753459680040386,3.1,3.02e-11,92.79539771305875
-3.5373421468512323,2.683708890639843,3880.0,1.495e-14,99.99381400516657
-0.002339971790292328,1.4654298154657737,0.00243,4.52e-05,31.911148401795966
-2.002532887604227,1.0444616188338258,22.4,2.842e-08,123.89106363218922
-0.979295445649921,2.053111067097177,0.00541,3.517e-08,31.564463916022405
-2.159520366444651,2.9761583790766433,37.9,2.219e-12,99.35858137152486
