110,-1.6386125074548676,2.629522071652495,3.6331642337834404,2.553e-11,2.0793385587580038
394,-1.215221462604529,2.7656493849158226,3.6041172447698084,9.596e-11,2.759178003274847
483,-3.146725503332384,1.7840761866770074,3.9037422546291873,1.176e-12,4.990239224407475
657,-1.4252200991893935,2.7751818144791915,3.880857270778191,3.492e-11,0.2731397012166904
783,-3.146725503332384,1.7840761866770074,3.9037422546291873,1.176e-12,4.990239224407475
994,-1.215221462604529,2.7656493849158226,3.6041172447698084,9.596e-11,2.759178003274847
1034,-1.0804941009630271,2.858483988901284,3.738982651605443,1.165e-10,3.5150319868245905
1383,-3.146725503332384,1.7840761866770074,3.9037422546291873,1.176e-12,4.990239224407475
1442,-2.5212019444761555,2.4256801755494903,3.883434692058742,1.118e-12,3.9825271981566455
1853,-0.6587257300273679,3.023783197783737,3.749065320859692,3.797e-10,5.904433737669068
1857,-1.6386125074548676,2.629522071652495,3.6331642337834404,2.553e-11,2.0793385587580038
1874,-1.8207701109620658,2.5725196916659314,3.646812968213743,1.434e-11,1.7125331418355982
1883,-2.31264261461543,2.1797431645905703,2.931640523236784,9.018e-12,4.0244361530356905
2494,-1.215221462604529,2.7656493849158226,3.6041172447698084,9.596e-11,2.759178003274847
2592,-1.4875974773902483,2.635823376095229,3.4703441370779298,4.972e-11,5.482785980422466
2642,-2.5212019444761555,2.4256801755494903,3.883434692058742,1.118e-12,3.9825271981566455
2659,-1.5280920313531992,2.489983873283396,3.1577477254513124,8.062e-11,3.2575337376711113
2753,-0.6587257300273679,3.023783197783737,3.749065320859692,3.797e-10,5.904433737669068
2883,-3.146725503332384,1.7840761866770074,3.9037422546291873,1.176e-12,4.990239224407475
3137,-1.8212279351969087,2.5207104001950125,3.5173718065102286,1.815e-11,0.06793154186118075
3217,-2.5490827858204748,1.7575243361627724,3.4869655014640673,2.079e-11,5.913507967708704
3258,-3.524639744808171,1.7942773245421502,1.8942806853329026,1.97e-13,0.006855213705681977
3374,-1.8207701109620658,2.5725196916659314,3.646812968213743,1.434e-11,1.7125331418355982
3876,-1.2254975463824405,2.8244021297496085,3.8781569364986046,6.986e-11,4.112661422084875
4092,-1.4875974773902483,2.635823376095229,3.4703441370779298,4.972e-11,5.482785980422466
4117,-2.5490827858204748,1.7575243361627724,3.4869655014640673,2.079e-11,5.913507967708704
4159,-1.5280920313531992,2.489983873283396,3.1577477254513124,8.062e-11,3.2575337376711113
4337,-1.4252200991893935,2.7751818144791915,3.880857270778191,3.492e-11,0.2731397012166904
4345,-0.8461904016688191,2.9979563045399695,3.955439483748718,1.804e-10,0.5138504147069622
4441,-1.9324419894566787,2.461628355821533,3.4103305886002033,1.427e-11,2.9912622621909644
4442,-2.5212019444761555,2.4256801755494903,3.883434692058742,1.118e-12,3.9825271981566455
4574,-1.8207701109620658,2.5725196916659314,3.646812968213743,1.434e-11,1.7125331418355982
4614,-2.775609950359091,1.767233805152253,3.278993048703432,7.01e-12,1.9546384026616939
4717,-2.5490827858204748,1.7575243361627724,3.4869655014640673,2.079e-11,5.913507967708704
4742,-2.5212019444761555,2.4256801755494903,3.883434692058742,1.118e-12,3.9825271981566455
